seed,half_width,scenario,profile,run_id,n_episodes,tasks,assigned,qualified,coverage,qualified_coverage,qos_violations,qos_violation_rate,ir_violations,ir_violation_rate,target_violations,payment,pps,reserved_budget,available_budget,reservation_minus_settlement,slots_reservation_exceeds_budget,slots_settlement_exceeds_reservation,selected_contracts_settlement_exceeds_reserve,min_selected_objective_utility,information_checks,information_mismatches,max_decision_cost_drift,certificate_slots,certificate_failures,run_status,diagnostic_issues,event_tape_hash,spatial_graph_sha256,config_sha256,contract_protocol_version,decision_cost_basis,runtime_seconds,evaluation_protocol_version,settlement_cost_basis,robust_ir_policy,guarantee_scope,service_outcome_status,execution_status,settlement_over_reservation_slots,settlement_over_available_budget_slots,reservation_over_available_budget_slots,population_risk_certified,core_sha256,runner_sha256,contract_D_bar,matching_budget_ratio,design_physical_ceiling,design_ceiling_residual,slots_above_design_ceiling,slots_below_design_ceiling,ceiling_scope
18,0.3,up_step,fixed_envelope,r56_seed018__up_step__fixed_envelope,1,1777,976,976,0.5492402926280248,0.5492402926280248,0,0.0,0,0.0,0,581.9959814690694,0.5963073580625712,591.217660458595,19914.47020284537,9.221678989525572,0,0,0,0.09444807442481234,12024,0,0.0,5,0,ok,[],4e06085b53ec6c4eaf71c6531cffdd06487c8e37180a8d17152eb1ddefad9885,2a99de826c054d993c3fc1ba82ea9142146b0bfa899696836b08409cefd1d164,190976d48a9d7a830cfda06a79e46e153ab73c6a603afd71f35536b3bc2f5ce6,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.628804200001468,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,976,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
18,0.3,up_step,frozen_point,r56_seed018__up_step__frozen_point,1,1777,1419,1419,0.7985368598761958,0.7985368598761958,0,0.0,0,0.0,776,433.4069233690718,0.305431235637119,427.06925849176656,19914.47020284537,-6.337664877305258,0,248,776,0.04964509139796383,12024,0,0.0,5,0,failed,"[""a_star < a_target on 776 assigned pairs""]",4e06085b53ec6c4eaf71c6531cffdd06487c8e37180a8d17152eb1ddefad9885,2a99de826c054d993c3fc1ba82ea9142146b0bfa899696836b08409cefd1d164,8af0b63dbdf20df2f9fd78dc877672bd410fd58f51d6a412c9d20a895b1a764f,r51-free-action-design-only-v1,design_expected_payment,3.6103867999991053,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,248,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1419,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
19,0.3,down_step,fixed_envelope,r56_seed019__down_step__fixed_envelope,1,1777,937,937,0.5272931907709623,0.5272931907709623,0,0.0,0,0.0,0,522.0269336829434,0.5571258630554359,564.6462319495523,20098.96781332902,42.619298266608894,0,0,0,0.13820403279208632,12024,0,0.0,5,0,ok,[],6ebeb0583d836380c6e7fd3b400cacfaefe7a058f845acd7530b3a830b8bd9f4,01a36f1fc6aa40a2da2d8ba1c0092086582689d3ea13694b339abbb0ebd8f278,acc06b849bf624e21ca9f65afee2d55f7eb8c8a274cb98ee1717f82caccd84d7,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.938418300000194,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,937,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
19,0.3,down_step,frozen_point,r56_seed019__down_step__frozen_point,1,1777,1387,1123,0.7805289814293753,0.6319639842431064,264,0.19033886085075702,0,0.0,0,383.2507355426385,0.27631631978560817,404.4904338696221,20098.96781332902,21.239698326983614,0,0,0,0.05071693737352942,12024,0,0.0,5,0,failed,"[""QoS violations: 264""]",6ebeb0583d836380c6e7fd3b400cacfaefe7a058f845acd7530b3a830b8bd9f4,01a36f1fc6aa40a2da2d8ba1c0092086582689d3ea13694b339abbb0ebd8f278,e5b3931923dbf0dcb82ebebf48104747d0c2c003d264bf490176201530fd160a,r51-free-action-design-only-v1,design_expected_payment,3.669573400002264,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1387,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
19,0.3,stable,fixed_envelope,r56_seed019__stable__fixed_envelope,1,1777,937,937,0.5272931907709623,0.5272931907709623,0,0.0,0,0.0,0,544.6496578050012,0.581269645469585,563.7754013235243,20098.96781332902,19.12574351852311,0,0,0,0.1412021612436012,12024,0,0.0,5,0,ok,[],6ebeb0583d836380c6e7fd3b400cacfaefe7a058f845acd7530b3a830b8bd9f4,01a36f1fc6aa40a2da2d8ba1c0092086582689d3ea13694b339abbb0ebd8f278,acc06b849bf624e21ca9f65afee2d55f7eb8c8a274cb98ee1717f82caccd84d7,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.7081814000048325,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,937,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
19,0.3,stable,frozen_point,r56_seed019__stable__frozen_point,1,1777,1387,1387,0.7805289814293753,0.7805289814293753,0,0.0,0,0.0,0,403.01949340412625,0.2905692093757219,403.01949340412625,20098.96781332902,0.0,0,0,0,0.05071693737352942,12024,0,0.0,5,0,ok,[],6ebeb0583d836380c6e7fd3b400cacfaefe7a058f845acd7530b3a830b8bd9f4,01a36f1fc6aa40a2da2d8ba1c0092086582689d3ea13694b339abbb0ebd8f278,e5b3931923dbf0dcb82ebebf48104747d0c2c003d264bf490176201530fd160a,r51-free-action-design-only-v1,design_expected_payment,3.742358499999682,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1387,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
19,0.3,up_step,fixed_envelope,r56_seed019__up_step__fixed_envelope,1,1777,937,937,0.5272931907709623,0.5272931907709623,0,0.0,0,0.0,0,554.5821161062347,0.5918699211379239,563.3958327289298,20098.96781332902,8.813716622695097,0,0,0,0.1412021612436012,12024,0,0.0,5,0,ok,[],6ebeb0583d836380c6e7fd3b400cacfaefe7a058f845acd7530b3a830b8bd9f4,01a36f1fc6aa40a2da2d8ba1c0092086582689d3ea13694b339abbb0ebd8f278,acc06b849bf624e21ca9f65afee2d55f7eb8c8a274cb98ee1717f82caccd84d7,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,5.3323218000005,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,937,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
19,0.3,up_step,frozen_point,r56_seed019__up_step__frozen_point,1,1777,1387,1387,0.7805289814293753,0.7805289814293753,0,0.0,0,0.0,756,408.67823913969295,0.29464905489523646,402.62769183949797,20098.96781332902,-6.050547300194978,0,246,752,0.05071693737352942,12024,0,0.0,5,0,failed,"[""a_star < a_target on 756 assigned pairs""]",6ebeb0583d836380c6e7fd3b400cacfaefe7a058f845acd7530b3a830b8bd9f4,01a36f1fc6aa40a2da2d8ba1c0092086582689d3ea13694b339abbb0ebd8f278,e5b3931923dbf0dcb82ebebf48104747d0c2c003d264bf490176201530fd160a,r51-free-action-design-only-v1,design_expected_payment,3.726249100000132,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,246,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1387,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
20,0.3,down_step,fixed_envelope,r56_seed020__down_step__fixed_envelope,1,1777,925,925,0.5205402363534046,0.5205402363534046,0,0.0,0,0.0,0,526.968403426144,0.569695571271507,569.1808439595657,19941.12596174611,42.21244053342161,0,0,0,0.09103860437546664,12024,0,0.0,5,0,ok,[],96b2169c51449968d80927c787d3213033a1df65c7d507516fb0bd0384724aad,ffdb022e433269de95f5cb348bd16896ae4a9a7f8c62683a80a2ac0c0be3a2e4,37d3e3d7bf861e9e337c689a97f1c0a438d5522c3c481c053b4095b6d047a096,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.648846500000218,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,925,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
20,0.3,down_step,frozen_point,r56_seed020__down_step__frozen_point,1,1777,1367,1100,0.7692740574001126,0.6190208216094542,267,0.19531821506949523,0,0.0,0,396.5701268211925,0.29010250681872163,418.9219991476408,19941.12596174611,22.3518723264483,0,0,0,0.042261451901494065,12024,0,0.0,5,0,failed,"[""QoS violations: 267""]",96b2169c51449968d80927c787d3213033a1df65c7d507516fb0bd0384724aad,ffdb022e433269de95f5cb348bd16896ae4a9a7f8c62683a80a2ac0c0be3a2e4,c78e0dd7ab5ae213fd9fc73e5fe79fae09e42bac05d36a07ab75882e0a3d05df,r51-free-action-design-only-v1,design_expected_payment,3.699790500002564,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
20,0.3,stable,fixed_envelope,r56_seed020__stable__fixed_envelope,1,1777,925,925,0.5205402363534046,0.5205402363534046,0,0.0,0,0.0,0,549.5084389238546,0.5940631772149779,568.4849305229445,19941.12596174611,18.976491599089968,0,0,0,0.09103860437546664,12024,0,0.0,5,0,ok,[],96b2169c51449968d80927c787d3213033a1df65c7d507516fb0bd0384724aad,ffdb022e433269de95f5cb348bd16896ae4a9a7f8c62683a80a2ac0c0be3a2e4,37d3e3d7bf861e9e337c689a97f1c0a438d5522c3c481c053b4095b6d047a096,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.905390800005989,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,925,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
20,0.3,stable,frozen_point,r56_seed020__stable__frozen_point,1,1777,1367,1367,0.7692740574001126,0.7692740574001126,0,0.0,0,0.0,0,417.7114119606815,0.305567967783966,417.7114119606815,19941.12596174611,0.0,0,0,0,0.046298696491279545,12024,0,0.0,5,0,ok,[],96b2169c51449968d80927c787d3213033a1df65c7d507516fb0bd0384724aad,ffdb022e433269de95f5cb348bd16896ae4a9a7f8c62683a80a2ac0c0be3a2e4,c78e0dd7ab5ae213fd9fc73e5fe79fae09e42bac05d36a07ab75882e0a3d05df,r51-free-action-design-only-v1,design_expected_payment,4.219791200004693,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
20,0.3,up_step,fixed_envelope,r56_seed020__up_step__fixed_envelope,1,1777,925,925,0.5205402363534046,0.5205402363534046,0,0.0,0,0.0,0,559.46333998044,0.6048252324112865,568.1897604299218,19941.12596174611,8.726420449481793,0,0,0,0.09103860437546664,12024,0,0.0,5,0,ok,[],96b2169c51449968d80927c787d3213033a1df65c7d507516fb0bd0384724aad,ffdb022e433269de95f5cb348bd16896ae4a9a7f8c62683a80a2ac0c0be3a2e4,37d3e3d7bf861e9e337c689a97f1c0a438d5522c3c481c053b4095b6d047a096,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.623312899995653,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,925,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
20,0.3,up_step,frozen_point,r56_seed020__up_step__frozen_point,1,1777,1367,1367,0.7692740574001126,0.7692740574001126,0,0.0,0,0.0,729,423.79125065954236,0.31001554547150134,417.38789267304855,19941.12596174611,-6.403357986493802,0,249,717,0.046298696491279545,12024,0,0.0,5,0,failed,"[""a_star < a_target on 729 assigned pairs""]",96b2169c51449968d80927c787d3213033a1df65c7d507516fb0bd0384724aad,ffdb022e433269de95f5cb348bd16896ae4a9a7f8c62683a80a2ac0c0be3a2e4,c78e0dd7ab5ae213fd9fc73e5fe79fae09e42bac05d36a07ab75882e0a3d05df,r51-free-action-design-only-v1,design_expected_payment,3.6757398000045214,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,249,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
21,0.3,down_step,fixed_envelope,r56_seed021__down_step__fixed_envelope,1,1777,918,918,0.5166010129431626,0.5166010129431626,0,0.0,0,0.0,0,509.69855955248556,0.5552271890549951,549.6396246878935,20054.841219310347,39.94106513540794,0,0,0,0.10179644195764292,12024,0,0.0,5,0,ok,[],3b707f130704c5fb9cd7e0fdd87f7e380b4131839c351cb4a4f9b5ca2d308fd4,58d805ad9138ba89335806d4ed8c02d45ee41ba03b6f4566a71373977db5f580,741bf27412f9e8ff656e00d9fb0254c20b004f0c1c9b257336e2d0f2d999e266,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,5.603538000003027,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,918,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
21,0.3,down_step,frozen_point,r56_seed021__down_step__frozen_point,1,1777,1366,1083,0.7687113111986494,0.6094541361845808,283,0.20717423133235724,0,0.0,0,382.3132340899655,0.2798779166105165,403.52901310340155,20054.841219310347,21.215779013436077,0,0,0,0.03419856720408396,12024,0,0.0,5,0,failed,"[""QoS violations: 283""]",3b707f130704c5fb9cd7e0fdd87f7e380b4131839c351cb4a4f9b5ca2d308fd4,58d805ad9138ba89335806d4ed8c02d45ee41ba03b6f4566a71373977db5f580,01c2519d36f0c8664d30a75858791a7128f1f28e69d7fa72a842835d897680a3,r51-free-action-design-only-v1,design_expected_payment,3.7696590999985347,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1366,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
21,0.3,stable,fixed_envelope,r56_seed021__stable__fixed_envelope,1,1777,918,918,0.5166010129431626,0.5166010129431626,0,0.0,0,0.0,0,530.7853712264748,0.5781975721421294,549.0468234005723,20054.841219310347,18.261452174097485,0,0,0,0.12367759567393845,12024,0,0.0,5,0,ok,[],3b707f130704c5fb9cd7e0fdd87f7e380b4131839c351cb4a4f9b5ca2d308fd4,58d805ad9138ba89335806d4ed8c02d45ee41ba03b6f4566a71373977db5f580,741bf27412f9e8ff656e00d9fb0254c20b004f0c1c9b257336e2d0f2d999e266,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.609260999997787,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,918,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
21,0.3,stable,frozen_point,r56_seed021__stable__frozen_point,1,1777,1366,1366,0.7687113111986494,0.7687113111986494,0,0.0,0,0.0,0,402.4431372886125,0.2946143025538891,402.4431372886125,20054.841219310347,0.0,0,0,0,0.034501560468806675,12024,0,0.0,5,0,ok,[],3b707f130704c5fb9cd7e0fdd87f7e380b4131839c351cb4a4f9b5ca2d308fd4,58d805ad9138ba89335806d4ed8c02d45ee41ba03b6f4566a71373977db5f580,01c2519d36f0c8664d30a75858791a7128f1f28e69d7fa72a842835d897680a3,r51-free-action-design-only-v1,design_expected_payment,3.6765276999940397,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1366,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
21,0.3,up_step,fixed_envelope,r56_seed021__up_step__fixed_envelope,1,1777,918,918,0.5166010129431626,0.5166010129431626,0,0.0,0,0.0,0,540.005766913406,0.5882415761583943,548.78768340656,20054.841219310347,8.781916493153972,0,0,0,0.12367759567393845,12024,0,0.0,5,0,ok,[],3b707f130704c5fb9cd7e0fdd87f7e380b4131839c351cb4a4f9b5ca2d308fd4,58d805ad9138ba89335806d4ed8c02d45ee41ba03b6f4566a71373977db5f580,741bf27412f9e8ff656e00d9fb0254c20b004f0c1c9b257336e2d0f2d999e266,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,5.558479799998167,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,918,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
21,0.3,up_step,frozen_point,r56_seed021__up_step__frozen_point,1,1777,1366,1366,0.7687113111986494,0.7687113111986494,0,0.0,0,0.0,750,408.27900991272065,0.2988865372713914,402.1558781536105,20054.841219310347,-6.1231317591101515,0,244,747,0.034501560468806675,12024,0,0.0,5,0,failed,"[""a_star < a_target on 750 assigned pairs""]",3b707f130704c5fb9cd7e0fdd87f7e380b4131839c351cb4a4f9b5ca2d308fd4,58d805ad9138ba89335806d4ed8c02d45ee41ba03b6f4566a71373977db5f580,01c2519d36f0c8664d30a75858791a7128f1f28e69d7fa72a842835d897680a3,r51-free-action-design-only-v1,design_expected_payment,4.12104189999809,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,244,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1366,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
22,0.3,down_step,fixed_envelope,r56_seed022__down_step__fixed_envelope,1,1777,928,928,0.522228474957794,0.522228474957794,0,0.0,0,0.0,0,613.9201265659153,0.6615518605236157,662.3135339146954,20125.518777621914,48.3934073487801,0,0,0,0.08888812491793512,12024,0,0.0,5,0,ok,[],381189137792b30157ea52ed5b313568d4e16cdd9862691b2aa0b57f1719670e,bf021e14df88ddd2a72339d697ed79aa401d17a6067e6d29e97181fbf0186aaa,ac84a664f03b0d4553910d448e5a1f3939d12cab8191f87a8c7cf530dbd3a343,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.6858732999971835,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,928,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
22,0.3,down_step,frozen_point,r56_seed022__down_step__frozen_point,1,1777,1366,1106,0.7687113111986494,0.622397298818233,260,0.1903367496339678,0,0.0,0,457.5108484747195,0.3349274146959879,482.6381972260814,20125.518777621914,25.127348751361865,0,0,0,0.04195631077629014,12024,0,0.0,5,0,failed,"[""QoS violations: 260""]",381189137792b30157ea52ed5b313568d4e16cdd9862691b2aa0b57f1719670e,bf021e14df88ddd2a72339d697ed79aa401d17a6067e6d29e97181fbf0186aaa,c3dfd6e318745c9c79b5ab83e1908a3ed8d40ea00bce11e2504e71d537804886,r51-free-action-design-only-v1,design_expected_payment,3.716306000002078,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1366,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
22,0.3,stable,fixed_envelope,r56_seed022__stable__fixed_envelope,1,1777,928,928,0.522228474957794,0.522228474957794,0,0.0,0,0.0,0,639.6556505929043,0.6892841062423538,661.6028546538745,20125.518777621914,21.947204060970193,0,0,0,0.10688431604971835,12024,0,0.0,5,0,ok,[],381189137792b30157ea52ed5b313568d4e16cdd9862691b2aa0b57f1719670e,bf021e14df88ddd2a72339d697ed79aa401d17a6067e6d29e97181fbf0186aaa,ac84a664f03b0d4553910d448e5a1f3939d12cab8191f87a8c7cf530dbd3a343,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.576718700001948,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,928,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
22,0.3,stable,frozen_point,r56_seed022__stable__frozen_point,1,1777,1366,1366,0.7687113111986494,0.7687113111986494,0,0.0,0,0.0,0,481.5190440899016,0.352502960534335,481.5190440899016,20125.518777621914,0.0,0,0,0,0.07719323736961511,12024,0,0.0,5,0,ok,[],381189137792b30157ea52ed5b313568d4e16cdd9862691b2aa0b57f1719670e,bf021e14df88ddd2a72339d697ed79aa401d17a6067e6d29e97181fbf0186aaa,c3dfd6e318745c9c79b5ab83e1908a3ed8d40ea00bce11e2504e71d537804886,r51-free-action-design-only-v1,design_expected_payment,4.308825899999647,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1366,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
22,0.3,up_step,fixed_envelope,r56_seed022__up_step__fixed_envelope,1,1777,928,928,0.522228474957794,0.522228474957794,0,0.0,0,0.0,0,651.0403177616975,0.7015520665535533,661.2928087287817,20125.518777621914,10.252490967084213,0,0,0,0.10688431604971835,12024,0,0.0,5,0,ok,[],381189137792b30157ea52ed5b313568d4e16cdd9862691b2aa0b57f1719670e,bf021e14df88ddd2a72339d697ed79aa401d17a6067e6d29e97181fbf0186aaa,ac84a664f03b0d4553910d448e5a1f3939d12cab8191f87a8c7cf530dbd3a343,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.74346019999939,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,928,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
