workload,seed,method,tasks,assigned,qualified,coverage,qualified_coverage,payment,pps,mean_quality,high_quality_rate,platform_utility,quality_violations,deadline_violations,qos_violations,qos_violation_rate,target_violations,ir_violations,design_reserve,available_budget,slots_reserve_exceeds_budget,slots_settlement_exceeds_reserve,slots_settlement_exceeds_budget,candidate_rows,spatial_candidate_rows,legal_rows,spatial_graph_sha256,config_sha256,mean_runtime_state,diagnostic_status,instrumented_runtime_s,core_protocol_version,decision_cost_basis
medium,21,MOI,2464,1900,1900,0.7711038961038961,0.7711038961038961,631.2217388147546,0.3322219677972393,0.8665457642711191,0.8789473684210526,4402.096883020543,0,0,0,0.0,0,0,631.2217388147546,5553.876962630406,0,0,0,16398,4777,4172,a52635c8e1346fcb791f11569cb222889e8cc056530df389479126c70a15158c,fd383cf1ee583d51e52417109bca2752c9bea2fdade9f036b12d65c334b3dafb,0.7584172363070896,ok,2.9759306000050856,r51-free-action-design-only-v1,design_expected_payment
medium,21,PASI,2464,1900,1900,0.7711038961038961,0.7711038961038961,536.1338307258688,0.2821757003820362,0.8665844956242207,0.8789473684210526,4496.589616531228,0,0,0,0.0,0,0,536.1338307258688,5553.876962630406,0,0,0,16398,4777,4172,a52635c8e1346fcb791f11569cb222889e8cc056530df389479126c70a15158c,fd383cf1ee583d51e52417109bca2752c9bea2fdade9f036b12d65c334b3dafb,0.7571580450971914,ok,3.046391899995797,r51-free-action-design-only-v1,design_expected_payment
medium,22,MOI,2464,1907,1907,0.7739448051948052,0.7739448051948052,719.6575937951775,0.3773768189801665,0.8662652721959989,0.8689040377556371,4347.475158907031,0,0,0,0.0,0,0,719.6575937951775,5586.839566433935,0,0,0,16398,4767,4201,bdb646d4c9db2fef4b028c14ce081854af31f6e21c478d6116aa889d14c1de34,071f249ba882f25e2b23946554efa7f08cac85bc8401cbd1c8847018681c9ea5,0.7540212178797738,ok,3.1510537000067416,r51-free-action-design-only-v1,design_expected_payment
medium,22,PASI,2464,1907,1907,0.7739448051948052,0.7739448051948052,636.2971260215472,0.33366393603646943,0.8663421367856075,0.8694284216046145,4429.074675015265,0,0,0,0.0,0,0,636.2971260215472,5586.839566433935,0,0,0,16398,4767,4201,bdb646d4c9db2fef4b028c14ce081854af31f6e21c478d6116aa889d14c1de34,071f249ba882f25e2b23946554efa7f08cac85bc8401cbd1c8847018681c9ea5,0.7531478969003899,ok,3.1842410000026575,r51-free-action-design-only-v1,design_expected_payment
medium,23,MOI,2464,1910,1910,0.7751623376623377,0.7751623376623377,727.6006962863748,0.3809427729248036,0.8654619438541712,0.868586387434555,4318.319467331001,0,0,0,0.0,0,0,727.6006962863748,5561.081764827242,0,0,0,16398,4741,4182,47a1bb57b5640cee7d8514dd3543eaaa54d1a8d03c2b596fc9d2c7c44c8cf0a6,23b32212d82a6055a8a25b933b15fe3b849cf55a5a4af0073bebdb6a87546422,0.7785889206225842,ok,3.15403260000312,r51-free-action-design-only-v1,design_expected_payment
medium,23,PASI,2464,1910,1910,0.7751623376623377,0.7751623376623377,651.0911426482039,0.34088541499905967,0.8654968842628918,0.868586387434555,4394.268639044441,0,0,0,0.0,0,0,651.0911426482039,5561.081764827242,0,0,0,16398,4741,4182,47a1bb57b5640cee7d8514dd3543eaaa54d1a8d03c2b596fc9d2c7c44c8cf0a6,23b32212d82a6055a8a25b933b15fe3b849cf55a5a4af0073bebdb6a87546422,0.7785496194178229,ok,3.183109499994316,r51-free-action-design-only-v1,design_expected_payment
medium,24,MOI,2464,1883,1883,0.7642045454545454,0.7642045454545454,662.529318879758,0.35184775298978116,0.8670113769927241,0.8672331386086033,4285.669461785121,0,0,0,0.0,0,0,662.529318879758,5543.225621218894,0,0,0,16398,4835,4240,4ccdc4d197f2ebc74a6fb7a23c92d782276b9d0785b0d349523ab42b2cdc4e53,5cf5009093128a919b0f3d48ee961bb7ba3140eaa1c8123913d0f319de6d76b7,0.7731718958118361,ok,3.279818200004229,r51-free-action-design-only-v1,design_expected_payment
medium,24,PASI,2464,1883,1883,0.7642045454545454,0.7642045454545454,561.3086114924499,0.29809273047926177,0.8671582650195668,0.8672331386086033,4385.263869333363,0,0,0,0.0,0,0,561.3086114924499,5543.225621218894,0,0,0,16398,4835,4240,4ccdc4d197f2ebc74a6fb7a23c92d782276b9d0785b0d349523ab42b2cdc4e53,5cf5009093128a919b0f3d48ee961bb7ba3140eaa1c8123913d0f319de6d76b7,0.7714009756250689,ok,3.3398113000002922,r51-free-action-design-only-v1,design_expected_payment
medium,25,MOI,2464,1923,1923,0.7804383116883117,0.7804383116883117,682.4824471536504,0.3549050687226471,0.8673995173474501,0.8731149245969839,4391.146056680336,0,0,0,0.0,0,0,682.4824471536504,5540.201027604569,0,0,0,16398,4813,4261,baa2ce82b2457712c738a451c0727e1e4ebd1d9218513bbc9633aa35344d3f29,0a1900cc9a2cf6a0b0fd8082645e3d58defccf3378d3020042067248e8235390,0.7694010219968905,ok,3.3336735000048066,r51-free-action-design-only-v1,design_expected_payment
medium,25,PASI,2464,1923,1923,0.7804383116883117,0.7804383116883117,596.7303720506134,0.3103122059545571,0.8674241673768779,0.8731149245969839,4474.758938733326,0,0,0,0.0,0,0,596.7303720506134,5540.201027604569,0,0,0,16398,4813,4261,baa2ce82b2457712c738a451c0727e1e4ebd1d9218513bbc9633aa35344d3f29,0a1900cc9a2cf6a0b0fd8082645e3d58defccf3378d3020042067248e8235390,0.7689010182836322,ok,3.3145822000005865,r51-free-action-design-only-v1,design_expected_payment
medium,26,MOI,2464,1942,1942,0.7881493506493507,0.7881493506493507,661.416149554916,0.3405850409654563,0.8647530930767494,0.850669412976313,4485.835775893069,0,0,0,0.0,0,0,661.416149554916,5549.850732954334,0,0,0,16398,4796,4270,1d16f58d71f69baec76073233ea553321bd35ffa99cdba316305e9b1068b2d4a,17e32778d5a3e39c5587936a1796d218b0aac26007fbb357dfd5d79c2471fe81,0.7884957565656999,ok,3.039195199999085,r51-free-action-design-only-v1,design_expected_payment
medium,26,PASI,2464,1942,1942,0.7881493506493507,0.7881493506493507,547.8602511781122,0.2821113548805933,0.8649497532825817,0.8511843460350155,4596.73076710378,0,0,0,0.0,0,0,547.8602511781122,5549.850732954334,0,0,0,16398,4796,4270,1d16f58d71f69baec76073233ea553321bd35ffa99cdba316305e9b1068b2d4a,17e32778d5a3e39c5587936a1796d218b0aac26007fbb357dfd5d79c2471fe81,0.7884755693216398,ok,3.042961999999534,r51-free-action-design-only-v1,design_expected_payment
medium,27,MOI,2464,1931,1931,0.783685064935065,0.783685064935065,641.287423656418,0.3321012033435619,0.8675471978652756,0.8798549974106681,4436.451559365931,0,0,0,0.0,0,0,641.287423656418,5529.947804453772,0,0,0,16398,4780,4264,03bd0593d6e0139198a4b742a479208a988c681b57e80666a27d133e1ff8d392,3dffaa20f8f24ba477487981ab63291dddd2f52b398360f0293fd1316599b8d7,0.7557509398265274,ok,3.0465062000002945,r51-free-action-design-only-v1,design_expected_payment
medium,27,PASI,2464,1931,1931,0.783685064935065,0.783685064935065,558.9205966053566,0.28944619192405835,0.8675975028614815,0.8803728638011393,4517.247265165282,0,0,0,0.0,0,0,558.9205966053566,5529.947804453772,0,0,0,16398,4780,4264,03bd0593d6e0139198a4b742a479208a988c681b57e80666a27d133e1ff8d392,3dffaa20f8f24ba477487981ab63291dddd2f52b398360f0293fd1316599b8d7,0.7542926131887978,ok,3.0653844000044046,r51-free-action-design-only-v1,design_expected_payment
medium,28,MOI,2464,1945,1945,0.7893668831168831,0.7893668831168831,728.0225118896658,0.374304633362296,0.865067782239212,0.8622107969151671,4422.429948424883,0,0,0,0.0,0,0,728.0225118896658,5551.236506980581,0,0,0,16398,4819,4276,730cccee99d5acf90e370a4eb2f701a69ec192bc3a25bc1b4b6c851951da9683,5f742cdae83854cec90247cc02c464c239a3c5a1b9885031c06491079b243abc,0.7797811393588832,ok,3.1981588000053307,r51-free-action-design-only-v1,design_expected_payment
medium,28,PASI,2464,1945,1945,0.7893668831168831,0.7893668831168831,650.553620657466,0.33447486923263037,0.8651137613982791,0.8622107969151671,4497.901701016196,0,0,0,0.0,0,0,650.553620657466,5551.236506980581,0,0,0,16398,4819,4276,730cccee99d5acf90e370a4eb2f701a69ec192bc3a25bc1b4b6c851951da9683,5f742cdae83854cec90247cc02c464c239a3c5a1b9885031c06491079b243abc,0.7791700467578547,ok,3.20349520000309,r51-free-action-design-only-v1,design_expected_payment
medium,29,MOI,2464,1908,1908,0.7743506493506493,0.7743506493506493,621.0819560697619,0.3255146520281771,0.8696299800830817,0.8789308176100629,4403.451147097221,0,0,0,0.0,0,0,621.0819560697619,5522.268130923608,0,0,0,16398,4856,4271,1652211decee0151b52429f6442c65e243255cdb1365e8cfacdb6e91289cb363,f817a93e70a491d7849f774798385af913a7fff437986ef2b07d69cfa7d162e8,0.7881887104271008,ok,3.2323897000023862,r51-free-action-design-only-v1,design_expected_payment
medium,29,PASI,2464,1908,1908,0.7743506493506493,0.7743506493506493,509.85571646658,0.26721997718374213,0.8699288425360165,0.8805031446540881,4510.615598726137,0,0,0,0.0,0,0,509.85571646658,5522.268130923608,0,0,0,16398,4856,4271,1652211decee0151b52429f6442c65e243255cdb1365e8cfacdb6e91289cb363,f817a93e70a491d7849f774798385af913a7fff437986ef2b07d69cfa7d162e8,0.7856475401840947,ok,3.163427399995271,r51-free-action-design-only-v1,design_expected_payment
medium,30,MOI,2464,1894,1894,0.7686688311688312,0.7686688311688312,620.5858438040341,0.32765884044563576,0.8666815749642818,0.8732840549102429,4354.375498275626,0,0,0,0.0,0,0,620.5858438040341,5501.9719671179055,0,0,0,16398,4774,4214,87ffc62864a4a72081072c4fd378ff644a0e20bfb18fc2e8800aea42acda897d,2c9152c866bfde5b5636b72f69bdef0169590d614bdb829ea748364b05fed00b,0.7627158812491839,ok,3.3299270999996224,r51-free-action-design-only-v1,design_expected_payment
medium,30,PASI,2464,1894,1894,0.7686688311688312,0.7686688311688312,532.1755867912464,0.28097971847478687,0.8667919077512611,0.8738120380147836,4442.125266414458,0,0,0,0.0,0,0,532.1755867912464,5501.9719671179055,0,0,0,16398,4774,4214,87ffc62864a4a72081072c4fd378ff644a0e20bfb18fc2e8800aea42acda897d,2c9152c866bfde5b5636b72f69bdef0169590d614bdb829ea748364b05fed00b,0.7619402480611901,ok,3.3392717000024277,r51-free-action-design-only-v1,design_expected_payment
