scenario,seed,variant,assigned,tasks,coverage,design_reserve,execution_settlement,design_pps,settlement_pps,mean_H,coverage_first_calls,ir_violations,target_violations
stationary,8,FULL_PASI,67732,80000,0.84665,37455.34890120008,37455.34890120008,0.55299339900195,0.55299339900195,0.9283176515301532,1000,0,0
stationary,8,MOI,67732,80000,0.84665,43622.483422020654,43641.6806343632,0.6440454057464811,0.6443288347363609,0.9288024419498218,1000,0,0
stationary,8,NO_NEGATIVE_FEEDBACK,67732,80000,0.84665,37353.220244720476,37353.220244720476,0.5514855643524549,0.5514855643524549,0.949534508179982,1000,0,0
stationary,8,NO_POSITIVE_ACCUMULATION,67732,80000,0.84665,43221.66019780557,43221.66019780557,0.6381276235428686,0.6381276235428686,0.06565682008195177,1000,0,0
stationary,9,FROZEN_STATE,67736,80000,0.8467,41756.3771979904,41756.3771979904,0.6164576768334474,0.6164576768334474,0.09999999999999999,1000,0,0
stationary,9,FULL_PASI,67736,80000,0.8467,36296.15937424566,36296.15937424566,0.5358473983442432,0.5358473983442432,0.9301926327201159,1000,0,0
stationary,9,MOI,67736,80000,0.8467,42378.426447993406,42396.62960294771,0.62564111326316,0.6259098500494229,0.9299335274847146,1000,0,0
stationary,9,NO_NEGATIVE_FEEDBACK,67736,80000,0.8467,36210.40451312155,36210.40451312155,0.5345813823243408,0.5345813823243408,0.9512126492444951,1000,0,0
stationary,9,NO_POSITIVE_ACCUMULATION,67736,80000,0.8467,41961.072519584224,41961.072519584224,0.6194796344570719,0.6194796344570719,0.06584133523226998,1000,0,0
stationary,10,FROZEN_STATE,67532,80000,0.84415,44176.630685854514,44176.630685854514,0.6541584831761907,0.6541584831761907,0.09999999999999999,1000,0,0
stationary,10,FULL_PASI,67532,80000,0.84415,38582.36976652106,38582.36976652106,0.5713198152952831,0.5713198152952831,0.9246982148913769,1000,0,0
stationary,10,MOI,67532,80000,0.84415,44823.367058217635,44846.45594077291,0.6637352226828412,0.6640771181184166,0.9250786339310659,1000,0,0
stationary,10,NO_NEGATIVE_FEEDBACK,67532,80000,0.84415,38488.71413095269,38488.71413095269,0.5699329818597508,0.5699329818597508,0.947594937066373,1000,0,0
stationary,10,NO_POSITIVE_ACCUMULATION,67532,80000,0.84415,44401.332479304736,44401.332479304736,0.6574858212300055,0.6574858212300055,0.06482622493710577,1000,0,0
stationary,11,FROZEN_STATE,67551,80000,0.8443875,42395.69181358418,42395.69181358418,0.6276101288446385,0.6276101288446385,0.09999999999999999,1000,0,0
stationary,11,FULL_PASI,67551,80000,0.8443875,36753.53684646427,36753.53684646427,0.5440857551548351,0.5440857551548351,0.9260533625770516,1000,0,0
stationary,11,MOI,67551,80000,0.8443875,43035.75867537546,43055.31653363093,0.6370854417458729,0.6373749690401465,0.9259290050985548,1000,0,0
stationary,11,NO_NEGATIVE_FEEDBACK,67551,80000,0.8443875,36668.940379067135,36668.940379067135,0.542833420364867,0.542833420364867,0.9474251420795387,1000,0,0
stationary,11,NO_POSITIVE_ACCUMULATION,67551,80000,0.8443875,42605.836000833675,42605.836000833675,0.6307210256078174,0.6307210256078174,0.06624153321272801,1000,0,0
stationary,12,FROZEN_STATE,67728,80000,0.8466,41018.54099014996,41018.54099014996,0.6056363836249403,0.6056363836249403,0.10000000000000002,1000,0,0
stationary,12,FULL_PASI,67728,80000,0.8466,35169.06109343447,35169.06109343447,0.519269151509486,0.519269151509486,0.9248417283687461,1000,0,0
stationary,12,MOI,67728,80000,0.8466,41699.44895923047,41725.048705234396,0.6156899503784323,0.6160679291465037,0.9258865061118415,1000,0,0
stationary,12,NO_NEGATIVE_FEEDBACK,67728,80000,0.8466,35068.60355811796,35068.60355811796,0.5177859018148766,0.5177859018148766,0.9475073724338201,1000,0,0
stationary,12,NO_POSITIVE_ACCUMULATION,67728,80000,0.8466,41251.18935953152,41251.18935953152,0.6090714233335034,0.6090714233335034,0.06544345824836591,1000,0,0
stationary,13,FROZEN_STATE,67765,80000,0.8470625,43442.78267709553,43442.78267709553,0.6410799480129201,0.6410799480129201,0.09999999999999999,1000,0,0
stationary,13,FULL_PASI,67765,80000,0.8470625,37732.795626230305,37732.795626230305,0.5568183520435372,0.5568183520435372,0.9277629968246367,1000,0,0
stationary,13,MOI,67765,80000,0.8470625,44089.814572756295,44109.38845335324,0.6506281203092495,0.6509169697240942,0.9290433764074689,1000,0,0
stationary,13,NO_NEGATIVE_FEEDBACK,67765,80000,0.8470625,37635.73471185558,37635.73471185558,0.5553860357390331,0.5553860357390331,0.9493782467088728,1000,0,0
stationary,13,NO_POSITIVE_ACCUMULATION,67765,80000,0.8470625,43659.192753026706,43659.192753026706,0.6442734856198141,0.6442734856198141,0.06664081468431161,1000,0,0
stationary,14,FROZEN_STATE,67486,80000,0.843575,45317.89518059256,45317.89518059256,0.6715155021870101,0.6715155021870101,0.09999999999999999,1000,0,0
stationary,14,FULL_PASI,67486,80000,0.843575,40346.27337320265,40346.27337320265,0.5978465662982345,0.5978465662982345,0.9280349079176385,1000,0,0
stationary,14,MOI,67486,80000,0.843575,45877.86915617517,45906.08661002011,0.6798131339266688,0.6802312570017501,0.9279616258172299,1000,0,0
stationary,14,NO_NEGATIVE_FEEDBACK,67486,80000,0.843575,40258.576427533764,40258.576427533764,0.5965470827658146,0.5965470827658146,0.950690095423368,1000,0,0
stationary,14,NO_POSITIVE_ACCUMULATION,67486,80000,0.843575,45536.5152423232,45536.5152423232,0.6747549898100821,0.6747549898100821,0.06390882216861031,1000,0,0
stationary,15,FROZEN_STATE,67658,80000,0.845725,42208.74481772083,42208.74481772083,0.6238544564976918,0.6238544564976918,0.09999999999999999,1000,0,0
stationary,15,FULL_PASI,67658,80000,0.845725,37055.033286035614,37055.033286035614,0.5476814757461884,0.5476814757461884,0.9266153562328444,1000,0,0
stationary,15,MOI,67658,80000,0.845725,42793.91143283504,42814.79398864,0.6325033467266996,0.6328119954571522,0.9271992195615683,1000,0,0
stationary,15,NO_NEGATIVE_FEEDBACK,67658,80000,0.845725,36953.935496775666,36953.935496775666,0.546187228365835,0.546187228365835,0.9493344355867909,1000,0,0
stationary,15,NO_POSITIVE_ACCUMULATION,67658,80000,0.845725,42426.46315575599,42426.46315575599,0.6270723810304175,0.6270723810304175,0.06481031519673143,1000,0,0
stationary,16,FROZEN_STATE,67865,80000,0.8483125,40237.57593135338,40237.57593135338,0.5929061509077341,0.5929061509077341,0.09999999999999999,1000,0,0
stationary,16,FULL_PASI,67865,80000,0.8483125,34645.761907321976,34645.761907321976,0.5105100111592422,0.5105100111592422,0.9340817246651391,1000,0,0
stationary,16,MOI,67865,80000,0.8483125,40866.29637221318,40885.12154776102,0.6021704320667971,0.6024478235874312,0.9339198589075174,1000,0,0
stationary,16,NO_NEGATIVE_FEEDBACK,67865,80000,0.8483125,34542.58030333287,34542.58030333287,0.5089896161988193,0.5089896161988193,0.9532570962603453,1000,0,0
stationary,16,NO_POSITIVE_ACCUMULATION,67865,80000,0.8483125,40468.99073743187,40468.99073743187,0.5963160795318924,0.5963160795318924,0.0660790902014634,1000,0,0
stationary,17,FROZEN_STATE,67827,80000,0.8478375,44839.82066717926,44839.82066717926,0.6610910207908246,0.6610910207908246,0.10000000000000002,1000,0,0
stationary,17,FULL_PASI,67827,80000,0.8478375,39081.50374231971,39081.50374231971,0.5761939012829657,0.5761939012829657,0.9266528942483699,1000,0,0
stationary,17,MOI,67827,80000,0.8478375,45500.78763356398,45524.13658926668,0.6708359153959925,0.6711801581857768,0.9268802578573953,1000,0,0
stationary,17,NO_NEGATIVE_FEEDBACK,67827,80000,0.8478375,38986.52955889456,38986.52955889456,0.5747936597357182,0.5747936597357182,0.9480671988581744,1000,0,0
stationary,17,NO_POSITIVE_ACCUMULATION,67827,80000,0.8478375,45074.36961749323,45074.36961749323,0.6645490677384114,0.6645490677384114,0.06567621570760397,1000,0,0
stationary,18,FROZEN_STATE,67601,80000,0.8450125,45073.51548905851,45073.51548905851,0.6667581173216153,0.6667581173216153,0.09999999999999999,1000,0,0
stationary,18,FULL_PASI,67601,80000,0.8450125,39765.285327778896,39765.285327778896,0.588235164091935,0.588235164091935,0.927875484456067,1000,0,0
stationary,18,MOI,67601,80000,0.8450125,45689.77231239401,45711.70775400371,0.6758742076654785,0.6761986916466282,0.9277891060109047,1000,0,0
stationary,18,NO_NEGATIVE_FEEDBACK,67601,80000,0.8450125,39684.274980583345,39684.274980583345,0.5870368039020628,0.5870368039020628,0.948119586170808,1000,0,0
stationary,18,NO_POSITIVE_ACCUMULATION,67601,80000,0.8450125,45278.14980530007,45278.14980530007,0.6697852073978205,0.6697852073978205,0.066817984599845,1000,0,0
stationary,19,FROZEN_STATE,67670,80000,0.845875,42326.395383304305,42326.395383304305,0.625482420323693,0.625482420323693,0.10000000000000002,1000,0,0
stationary,19,FULL_PASI,67670,80000,0.845875,36998.84813540803,36998.84813540803,0.5467540732290236,0.5467540732290236,0.9291532640527086,1000,0,0
stationary,19,MOI,67670,80000,0.845875,42928.73672451558,42944.57823447168,0.6343835780185544,0.6346176774711346,0.9291472386497125,1000,0,0
stationary,19,NO_NEGATIVE_FEEDBACK,67670,80000,0.845875,36903.333100325,36903.333100325,0.5453425905175853,0.5453425905175853,0.9498700382088949,1000,0,0
stationary,19,NO_POSITIVE_ACCUMULATION,67670,80000,0.845875,42541.12291216113,42541.12291216113,0.6286555772448815,0.6286555772448815,0.06559591061216306,1000,0,0
stationary,20,FROZEN_STATE,67803,80000,0.8475375,40381.451549950536,40381.451549950536,0.5955702778630818,0.5955702778630818,0.09999999999999999,1000,0,0
stationary,20,FULL_PASI,67803,80000,0.8475375,35024.69730640615,35024.69730640615,0.5165655989617887,0.5165655989617887,0.927478818105708,1000,0,0
stationary,20,MOI,67803,80000,0.8475375,40999.65094633134,41018.262645288996,0.6046878596276174,0.6049623563159299,0.9278518706419104,1000,0,0
stationary,20,NO_NEGATIVE_FEEDBACK,67803,80000,0.8475375,34938.44315853504,34938.44315853504,0.5152934701788274,0.5152934701788274,0.9484099467027733,1000,0,0
stationary,20,NO_POSITIVE_ACCUMULATION,67803,80000,0.8475375,40602.52720198462,40602.52720198462,0.5988308364229403,0.5988308364229403,0.06574653485990757,1000,0,0
stationary,21,FROZEN_STATE,67723,80000,0.8465375,44666.881978309044,44666.881978309044,0.6595526184355248,0.6595526184355248,0.09999999999999999,1000,0,0
stationary,21,FULL_PASI,67723,80000,0.8465375,38895.954783816036,38895.954783816036,0.5743389215453544,0.5743389215453544,0.9302921179772565,1000,0,0
stationary,21,MOI,67723,80000,0.8465375,45327.27081118505,45347.02843574518,0.6693039412191583,0.6695956829399935,0.9301475090550824,1000,0,0
stationary,21,NO_NEGATIVE_FEEDBACK,67723,80000,0.8465375,38806.773684976026,38806.773684976026,0.573022070566514,0.573022070566514,0.9508695433022716,1000,0,0
stationary,21,NO_POSITIVE_ACCUMULATION,67723,80000,0.8465375,44895.476167991845,44895.476167991845,0.6629280476055674,0.6629280476055674,0.06501072405655876,1000,0,0
stationary,22,FROZEN_STATE,67668,80000,0.84585,43253.392214082,43253.392214082,0.6392000977431282,0.6392000977431282,0.09999999999999999,1000,0,0
stationary,22,FULL_PASI,67668,80000,0.84585,37906.0734304473,37906.0734304473,0.5601772393220917,0.5601772393220917,0.9245133134045999,1000,0,0
stationary,22,MOI,67668,80000,0.84585,43856.17193291918,43876.676183379874,0.6481079968806405,0.6484110093896653,0.9252722843302137,1000,0,0
stationary,22,NO_NEGATIVE_FEEDBACK,67668,80000,0.84585,37783.0521887512,37783.0521887512,0.558359227238151,0.558359227238151,0.946793714099254,1000,0,0
stationary,22,NO_POSITIVE_ACCUMULATION,67668,80000,0.84585,43473.63942325705,43473.63942325705,0.6424549184733855,0.6424549184733855,0.06664209816728528,1000,0,0
stationary,23,FROZEN_STATE,67519,80000,0.8439875,44665.03197529302,44665.03197529302,0.661517972352864,0.661517972352864,0.09999999999999999,1000,0,0
stationary,23,FULL_PASI,67519,80000,0.8439875,39078.06816810945,39078.06816810945,0.5787714297917542,0.5787714297917542,0.9281252049062855,1000,0,0
stationary,23,MOI,67519,80000,0.8439875,45303.449889180425,45326.84229036192,0.6709733540067303,0.6713198105771994,0.9283806122993118,1000,0,0
stationary,23,NO_NEGATIVE_FEEDBACK,67519,80000,0.8439875,38981.028856107136,38981.028856107136,0.5773342149040587,0.5773342149040587,0.9495617709953957,1000,0,0
stationary,23,NO_POSITIVE_ACCUMULATION,67519,80000,0.8439875,44904.505787978305,44904.505787978305,0.6650647341930168,0.6650647341930168,0.0649715114390545,1000,0,0
stationary,24,FROZEN_STATE,67739,80000,0.8467375,43034.25443866258,43034.25443866258,0.63529509497723,0.63529509497723,0.09999999999999999,1000,0,0
stationary,24,FULL_PASI,67739,80000,0.8467375,37080.26486394229,37080.26486394229,0.5473990590936136,0.5473990590936136,0.9314908285542837,1000,0,0
stationary,24,MOI,67739,80000,0.8467375,43708.547846956324,43732.031037556546,0.6452493814044542,0.6455960530500383,0.9324038016709412,1000,0,0
stationary,24,NO_NEGATIVE_FEEDBACK,67739,80000,0.8467375,36988.08235346513,36988.08235346513,0.5460382106831386,0.5460382106831386,0.950174785898556,1000,0,0
stationary,24,NO_POSITIVE_ACCUMULATION,67739,80000,0.8467375,43247.158232565824,43247.158232565824,0.6384380967030193,0.6384380967030193,0.06831451957455847,1000,0,0
stationary,25,FROZEN_STATE,67666,80000,0.845825,43928.57987681992,43928.57987681992,0.6491972316498672,0.6491972316498672,0.09999999999999999,1000,0,0
stationary,25,FULL_PASI,67666,80000,0.845825,37612.394459204734,37612.394459204734,0.5558536703692362,0.5558536703692362,0.9326728805939676,1000,0,0
stationary,25,MOI,67666,80000,0.845825,44653.84955528262,44676.83409215353,0.659915608359924,0.660255284665172,0.9333061861171852,1000,0,0
stationary,25,NO_NEGATIVE_FEEDBACK,67666,80000,0.845825,37517.421828143044,37517.421828143044,0.5544501201215241,0.5544501201215241,0.9515673301692851,1000,0,0
stationary,25,NO_POSITIVE_ACCUMULATION,67666,80000,0.845825,44171.19307083642,44171.19307083642,0.6527826836348598,0.6527826836348598,0.06706550532132798,1000,0,0
stationary,26,FROZEN_STATE,67530,80000,0.844125,46216.49425733705,46216.49425733705,0.6843846328644609,0.6843846328644609,0.09999999999999999,1000,0,0
stationary,26,FULL_PASI,67530,80000,0.844125,40183.403786585564,40183.403786585564,0.5950452211844449,0.5950452211844449,0.9258295033874893,1000,0,0
stationary,26,MOI,67530,80000,0.844125,46911.61445371927,46934.34042335246,0.6946781349580818,0.6950146664201461,0.9263571692693082,1000,0,0
stationary,26,NO_NEGATIVE_FEEDBACK,67530,80000,0.844125,40080.314630647976,40080.314630647976,0.593518652904605,0.593518652904605,0.947222981081012,1000,0,0
stationary,26,NO_POSITIVE_ACCUMULATION,67530,80000,0.844125,46472.10001328806,46472.10001328806,0.6881697025512817,0.6881697025512817,0.06467735498734832,1000,0,0
stationary,27,FROZEN_STATE,67577,80000,0.8447125,44444.377161568336,44444.377161568336,0.6576849691695154,0.6576849691695154,0.09999999999999999,1000,0,0
stationary,27,FULL_PASI,67577,80000,0.8447125,38591.951679507496,38591.951679507496,0.571081161926506,0.571081161926506,0.9245613347495495,1000,0,0
stationary,27,MOI,67577,80000,0.8447125,45122.10475455757,45141.03821979492,0.6677139375017768,0.6679941136746959,0.9246253474311473,1000,0,0
stationary,27,NO_NEGATIVE_FEEDBACK,67577,80000,0.8447125,38469.547994094406,38469.547994094406,0.5692698402428993,0.5692698402428993,0.9471485767826969,1000,0,0
stationary,27,NO_POSITIVE_ACCUMULATION,67577,80000,0.8447125,44702.39284465661,44702.39284465661,0.661503068272587,0.661503068272587,0.0647671320004544,1000,0,0
stationary,28,FROZEN_STATE,67555,80000,0.8444375,44706.44713150992,44706.44713150992,0.6617785083488997,0.6617785083488997,0.09999999999999999,1000,0,0
stationary,28,FULL_PASI,67555,80000,0.8444375,39183.947681385944,39183.947681385944,0.5800303113224179,0.5800303113224179,0.9289403522428814,1000,0,0
stationary,28,MOI,67555,80000,0.8444375,45334.50947764976,45357.16068347637,0.6710755603234365,0.6714108605355099,0.9301371074731203,1000,0,0
stationary,28,NO_NEGATIVE_FEEDBACK,67555,80000,0.8444375,39087.39826456475,39087.39826456475,0.5786011141227851,0.5786011141227851,0.950795394375444,1000,0,0
stationary,28,NO_POSITIVE_ACCUMULATION,67555,80000,0.8444375,44920.251335621564,44920.251335621564,0.6649433992394577,0.6649433992394577,0.06497321026648427,1000,0,0
stationary,29,FROZEN_STATE,67553,80000,0.8444125,39910.4757322114,39910.4757322114,0.5908024178380146,0.5908024178380146,0.09999999999999999,1000,0,0
stationary,29,FULL_PASI,67553,80000,0.8444125,33920.46121589339,33920.46121589339,0.5021310854572467,0.5021310854572467,0.9281921485682764,1000,0,0
stationary,29,MOI,67553,80000,0.8444125,40588.35965997324,40607.578673752534,0.6008372634816106,0.6011217662243354,0.9283999001830349,1000,0,0
stationary,29,NO_NEGATIVE_FEEDBACK,67553,80000,0.8444125,33799.88575759929,33799.88575759929,0.5003461838497074,0.5003461838497074,0.9489924045840725,1000,0,0
stationary,29,NO_POSITIVE_ACCUMULATION,67553,80000,0.8444125,40156.6268201447,40156.6268201447,0.594446239547388,0.594446239547388,0.06572835964277159,1000,0,0
stationary,30,FROZEN_STATE,67793,80000,0.8474125,46745.91823040555,46745.91823040555,0.689539011850863,0.689539011850863,0.09999999999999999,1000,0,0
stationary,30,FULL_PASI,67793,80000,0.8474125,40794.12761898454,40794.12761898454,0.6017454253239204,0.6017454253239204,0.9286319201387161,1000,0,0
stationary,30,MOI,67793,80000,0.8474125,47426.36765065072,47445.482178848135,0.6995761752784316,0.6998581295834103,0.9290190175318921,1000,0,0
stationary,30,NO_NEGATIVE_FEEDBACK,67793,80000,0.8474125,40696.96304030319,40696.96304030319,0.6003121714676027,0.6003121714676027,0.9495328519079399,1000,0,0
stationary,30,NO_POSITIVE_ACCUMULATION,67793,80000,0.8474125,46986.77391751347,46986.77391751347,0.6930918224228677,0.6930918224228677,0.06545585502519023,1000,0,0
