workload,seed,method,N,M,tasks,assigned,qualified,payment,pps,service_coverage,mean_quality,qos_violations,qos_violation_rate,ir_violations,under_incentive_rate,target_violations,target_miss_rate,legal_edge_rate,platform_utility,mean_base_payment,negative_intercept_rate,core_runtime_s,instrumented_runtime_s,event_tape_hash,diagnostic_status,execution_status,decision_cost_basis,contract_protocol_version,design_reserve,available_budget,reserve_over_budget_slots,settlement_over_reserve_slots,settlement_over_budget_slots,candidate_rows,legal_rows,candidate_graph_sha256,config_sha256
low,29,PASI,34,4,1206,1044,1044,266.49827792264904,0.25526654973433816,0.8656716417910447,0.8677875489547663,0,0.0,0,0.0,0,0.0,0.26973932754061203,2524.5692808347408,0.0,0.0,3.1676507000011043,3.3890290000017558,7163e70745781811858fb119a191087a0689efbe7332b2f2dc7deafc4360f64b,ok,completed,design_expected_payment,r51-free-action-design-only-v1,266.49827792264904,2718.847215128115,0,0,0,7941,2142,d6297154d4f4dfc5a6e9c969d522b1b433224d0236a5cfca513c1ee1d6f42992,fe6a71fffdfa4745d4edf5331b0975ba33a6f8eedb60c16b5c95f1f3185450ff
low,29,QUAC-F,34,4,1206,1044,1044,97.96995582129945,0.0938409538518194,0.8656716417910447,0.8694055703902878,0,0.0,0,0.0,0,0.0,0.26973932754061203,2686.982895234864,-0.39781072616667007,1.0,3.072392399997625,3.2700742999986687,7163e70745781811858fb119a191087a0689efbe7332b2f2dc7deafc4360f64b,ok,completed,design_expected_payment,r51-free-action-design-only-v1,97.96995582129945,2718.847215128115,0,0,0,7941,2142,d6297154d4f4dfc5a6e9c969d522b1b433224d0236a5cfca513c1ee1d6f42992,fe6a71fffdfa4745d4edf5331b0975ba33a6f8eedb60c16b5c95f1f3185450ff
low,30,MOI,34,4,1206,1036,1036,336.63049560968733,0.3249329108201615,0.8590381426202321,0.867025056826773,0,0.0,0,0.0,0,0.0,0.26281324770180076,2417.325425127965,0.0,0.0,3.0174095000002126,3.140572100001009,6686cfd0187a5357a64bb965cd4b7bda64dc87d04f8f0782e33c1264ca471b56,ok,completed,design_expected_payment,r51-free-action-design-only-v1,336.63049560968733,2719.2932882012183,0,0,0,7941,2087,6f667d22b6261f74d1218b0318e977015577d0977031c792b02dffefd87b0ec3,1ff48d4727f94df5c5e516a2b8ec7e74284643094fe0ec34b49fab4b050ed462
low,30,PASI,34,4,1206,1036,1036,290.94955145995436,0.2808393353860563,0.8590381426202321,0.867025056826773,0,0.0,0,0.0,0,0.0,0.26281324770180076,2463.006369277698,0.0,0.0,3.1671295999985887,3.335070299999643,6686cfd0187a5357a64bb965cd4b7bda64dc87d04f8f0782e33c1264ca471b56,ok,completed,design_expected_payment,r51-free-action-design-only-v1,290.94955145995436,2719.2932882012183,0,0,0,7941,2087,6f667d22b6261f74d1218b0318e977015577d0977031c792b02dffefd87b0ec3,1ff48d4727f94df5c5e516a2b8ec7e74284643094fe0ec34b49fab4b050ed462
low,30,QUAC-F,34,4,1206,1036,1036,99.97474450244059,0.09650071863169941,0.8590381426202321,0.8676707295398913,0,0.0,0,0.0,0,0.0,0.26281324770180076,2651.6252224298887,-0.40546216765902493,1.0,3.033947800002352,3.1490211999989697,6686cfd0187a5357a64bb965cd4b7bda64dc87d04f8f0782e33c1264ca471b56,ok,completed,design_expected_payment,r51-free-action-design-only-v1,99.97474450244059,2719.2932882012183,0,0,0,7941,2087,6f667d22b6261f74d1218b0318e977015577d0977031c792b02dffefd87b0ec3,1ff48d4727f94df5c5e516a2b8ec7e74284643094fe0ec34b49fab4b050ed462
medium,1,MOI,34,4,2464,1894,1894,752.5458240269868,0.3973314804788737,0.7686688311688312,0.8653302391143527,0,0.0,0,0.0,0,0.0,0.2646664227344798,4246.419027617144,1.474944653009096e-06,0.0,2.8550367999996524,2.95279660000233,073102af4935ff0f0127e68e462c7b2de964ec42d7861b58798e8bb4f5f24103,ok,completed,design_expected_payment,r51-free-action-design-only-v1,752.5458240269868,5573.062452231194,0,0,0,16398,4340,85ffcbc7aa05dd74f46233993024f6329d830fa78acc4d396d9be8f6a04b357c,59e3a2dbe4d1900b1126e94ec7a017a833cda6abd87be69ad03cd0ad6d1a6b58
medium,1,PASI,34,4,2464,1894,1894,664.2940070967494,0.35073601219469347,0.7686688311688312,0.8656798408986834,0,0.0,0,0.0,0,0.0,0.2646664227344798,4332.312781256269,0.0,0.0,2.8380094000021927,2.940909899996768,073102af4935ff0f0127e68e462c7b2de964ec42d7861b58798e8bb4f5f24103,ok,completed,design_expected_payment,r51-free-action-design-only-v1,664.2940070967494,5573.062452231194,0,0,0,16398,4340,85ffcbc7aa05dd74f46233993024f6329d830fa78acc4d396d9be8f6a04b357c,59e3a2dbe4d1900b1126e94ec7a017a833cda6abd87be69ad03cd0ad6d1a6b58
medium,1,QUAC-F,34,4,2464,1894,1894,188.0162422026161,0.0992693992622049,0.7686688311688312,0.8693723255746098,0,0.0,0,0.0,0,0.0,0.2646664227344798,4773.426826558308,-0.4590856152583525,1.0,2.7089954000002763,2.8091923000029055,073102af4935ff0f0127e68e462c7b2de964ec42d7861b58798e8bb4f5f24103,ok,completed,design_expected_payment,r51-free-action-design-only-v1,188.0162422026161,5573.062452231194,0,0,0,16398,4340,85ffcbc7aa05dd74f46233993024f6329d830fa78acc4d396d9be8f6a04b357c,59e3a2dbe4d1900b1126e94ec7a017a833cda6abd87be69ad03cd0ad6d1a6b58
medium,2,MOI,34,4,2464,1933,1933,634.7243751457137,0.32836232547631333,0.7844967532467533,0.8677598221435464,0,0.0,0,0.0,0,0.0,0.26478838882790584,4417.908398798665,0.0,0.0,3.2042476999995415,3.319758300000103,90802de520b36e165e706a53039ed472457876af802c6e97df3067a809147f5a,ok,completed,design_expected_payment,r51-free-action-design-only-v1,634.7243751457137,5480.276276396428,0,0,0,16398,4342,df0244e9ea919f41a24d33c303f0c9b691f81eb081b6c5c3c3bb0daef57ba065,339b18af21db5c2ccb9e6aeb3f6158cc525a88163efd2b4329c771d722a9729c
medium,2,PASI,34,4,2464,1933,1933,532.5032793142287,0.2754802272706822,0.7844967532467533,0.8682168051697435,0,0.0,0,0.0,0,0.0,0.26478838882790584,4515.33611169572,0.0,0.0,3.2376557999996294,3.3544796999995015,90802de520b36e165e706a53039ed472457876af802c6e97df3067a809147f5a,ok,completed,design_expected_payment,r51-free-action-design-only-v1,532.5032793142287,5480.276276396428,0,0,0,16398,4342,df0244e9ea919f41a24d33c303f0c9b691f81eb081b6c5c3c3bb0daef57ba065,339b18af21db5c2ccb9e6aeb3f6158cc525a88163efd2b4329c771d722a9729c
medium,2,QUAC-F,34,4,2464,1933,1933,165.44708268795566,0.08559083429278616,0.7844967532467533,0.8726851468035312,0,0.0,0,0.0,0,0.0,0.26478838882790584,4835.1943538895175,-0.40452770778251285,1.0,3.1312030000008235,3.2954553000017768,90802de520b36e165e706a53039ed472457876af802c6e97df3067a809147f5a,ok,completed,design_expected_payment,r51-free-action-design-only-v1,165.44708268795563,5480.276276396428,0,0,0,16398,4342,df0244e9ea919f41a24d33c303f0c9b691f81eb081b6c5c3c3bb0daef57ba065,339b18af21db5c2ccb9e6aeb3f6158cc525a88163efd2b4329c771d722a9729c
medium,3,MOI,34,4,2464,1949,1949,754.1175622423799,0.3869253782669984,0.7909902597402597,0.8645920835165024,0,0.0,0,0.0,0,0.0,0.26082449079155995,4435.122537738134,0.0,0.0,3.122145000001183,3.339746499998,9e30bb1915a42740d6aba8d158a366768ad32aed95f204632505af84114dd788,ok,completed,design_expected_payment,r51-free-action-design-only-v1,754.1175622423798,5561.093627054104,0,0,0,16398,4277,fdf083b32927818f7ba2c8aa53ababe13d99eb06cec7b3e807b114d639c8012c,60cb62ab16a039a7eba3a4ea892c53948fe359af65bcc373a4ff117fdaa5d931
medium,3,PASI,34,4,2464,1949,1949,698.0742294045702,0.3581704614697641,0.7909902597402597,0.8645920835165024,0,0.0,0,0.0,0,0.0,0.26082449079155995,4491.165870575944,0.0,0.0,3.126508699999249,3.3451457000010123,9e30bb1915a42740d6aba8d158a366768ad32aed95f204632505af84114dd788,ok,completed,design_expected_payment,r51-free-action-design-only-v1,698.0742294045702,5561.093627054104,0,0,0,16398,4277,fdf083b32927818f7ba2c8aa53ababe13d99eb06cec7b3e807b114d639c8012c,60cb62ab16a039a7eba3a4ea892c53948fe359af65bcc373a4ff117fdaa5d931
medium,3,QUAC-F,34,4,2464,1949,1949,185.18643545766972,0.09501612901881464,0.7909902597402597,0.8684115548192163,0,0.0,0,0.0,0,0.0,0.26082449079155995,4972.449898929624,-0.42355297635577877,1.0,3.0981489999976475,3.312309799999639,9e30bb1915a42740d6aba8d158a366768ad32aed95f204632505af84114dd788,ok,completed,design_expected_payment,r51-free-action-design-only-v1,185.18643545766972,5561.093627054104,0,0,0,16398,4277,fdf083b32927818f7ba2c8aa53ababe13d99eb06cec7b3e807b114d639c8012c,60cb62ab16a039a7eba3a4ea892c53948fe359af65bcc373a4ff117fdaa5d931
medium,4,MOI,34,4,2464,1945,1945,734.8076948242374,0.37779315929266705,0.7893668831168831,0.8682154203634568,0,0.0,0,0.0,0,0.0,0.2633247957067935,4400.8149173035745,0.0,0.0,3.2872721000021556,3.404105300000083,cc954a3eddc362e219bff09482aad8956994d1d4ce6569ab64d04a56a694dc5e,ok,completed,design_expected_payment,r51-free-action-design-only-v1,734.8076948242374,5521.951654221709,0,0,0,16398,4318,a09c811a97a72168477996bea5cae221e3be21b35d8313e224ec6b2d2e563dd8,f301e5ff24a4b183bfe79cec67aaa3b8cabaad66a5179c4b2d117ef078de18bd
medium,4,PASI,34,4,2464,1945,1945,648.4964941315684,0.3334172206331971,0.7893668831168831,0.8683291392266792,0,0.0,0,0.0,0,0.0,0.2633247957067935,4485.040656251557,0.0,0.0,3.1401985000011337,3.252535399999033,cc954a3eddc362e219bff09482aad8956994d1d4ce6569ab64d04a56a694dc5e,ok,completed,design_expected_payment,r51-free-action-design-only-v1,648.4964941315684,5521.951654221709,0,0,0,16398,4318,a09c811a97a72168477996bea5cae221e3be21b35d8313e224ec6b2d2e563dd8,f301e5ff24a4b183bfe79cec67aaa3b8cabaad66a5179c4b2d117ef078de18bd
medium,4,QUAC-F,34,4,2464,1945,1945,190.750582583364,0.09807227896316915,0.7893668831168831,0.8722860472368003,0,0.0,0,0.0,0,0.0,0.2633247957067935,4906.574581923673,-0.450094416864974,1.0,3.249070199999551,3.358528799999476,cc954a3eddc362e219bff09482aad8956994d1d4ce6569ab64d04a56a694dc5e,ok,completed,design_expected_payment,r51-free-action-design-only-v1,190.750582583364,5521.951654221709,0,0,0,16398,4318,a09c811a97a72168477996bea5cae221e3be21b35d8313e224ec6b2d2e563dd8,f301e5ff24a4b183bfe79cec67aaa3b8cabaad66a5179c4b2d117ef078de18bd
medium,5,MOI,34,4,2464,1928,1928,675.906999952146,0.35057417009966074,0.7824675324675324,0.8666396566688702,0,0.0,0,0.0,0,0.0,0.261068422978412,4416.519799523777,4.307167357274343e-06,0.0,3.1600848999987647,3.3834848000005877,ae23732358fc058cfb8ea2f83623d8c6cde66ca014fdb50179407e460485e8d8,ok,completed,design_expected_payment,r51-free-action-design-only-v1,675.906999952146,5527.081196269431,0,0,0,16398,4281,3f9d2d2d43882f17652140e431466432f24708128d4f6afea54f0dc89d31b4f9,f35711874a0ebc75eabf322773f2aa68eb55808d9fee3ab17bb5aa8d3473c1d0
medium,5,PASI,34,4,2464,1928,1928,566.8881887616471,0.2940291435485722,0.7824675324675324,0.8666486244656648,0,0.0,0,0.0,0,0.0,0.261068422978412,4525.354800936689,0.0,0.0,3.3162598999988404,3.423318199998903,ae23732358fc058cfb8ea2f83623d8c6cde66ca014fdb50179407e460485e8d8,ok,completed,design_expected_payment,r51-free-action-design-only-v1,566.8881887616471,5527.081196269431,0,0,0,16398,4281,3f9d2d2d43882f17652140e431466432f24708128d4f6afea54f0dc89d31b4f9,f35711874a0ebc75eabf322773f2aa68eb55808d9fee3ab17bb5aa8d3473c1d0
medium,5,QUAC-F,34,4,2464,1928,1928,179.8253431616149,0.09327040620415711,0.7824675324675324,0.8712603712869225,0,0.0,0,0.0,0,0.0,0.261068422978412,4866.622423539442,-0.4465595606450394,1.0,3.2714339999984077,3.396442899997055,ae23732358fc058cfb8ea2f83623d8c6cde66ca014fdb50179407e460485e8d8,ok,completed,design_expected_payment,r51-free-action-design-only-v1,179.8253431616149,5527.081196269431,0,0,0,16398,4281,3f9d2d2d43882f17652140e431466432f24708128d4f6afea54f0dc89d31b4f9,f35711874a0ebc75eabf322773f2aa68eb55808d9fee3ab17bb5aa8d3473c1d0
medium,6,MOI,34,4,2464,1894,1894,638.9490519896267,0.33735430411279127,0.7686688311688312,0.8668258167342899,0,0.0,0,0.0,0,0.0,0.25740944017563117,4367.914041750724,0.0,0.0,3.3831539999991946,3.501541100002214,d017109f2a2fbc3999f337ed3a530a854f4d1de964d874aa05377ec96b0e50d9,ok,completed,design_expected_payment,r51-free-action-design-only-v1,638.9490519896267,5554.079785992297,0,0,0,16398,4221,946035e9be2addf721a815cd2b9a051dff9265f5deb6140d693eee9a431839fc,cc9a587ced78e07651d4847f1b78524939e3c8a1c82d74bdb34a5e46193c3393
medium,6,PASI,34,4,2464,1894,1894,527.6702767535578,0.2786009908941699,0.7686688311688312,0.8672642219100309,0,0.0,0,0.0,0,0.0,0.25740944017563117,4475.716632356654,0.0,0.0,3.3734579000010854,3.50055980000252,d017109f2a2fbc3999f337ed3a530a854f4d1de964d874aa05377ec96b0e50d9,ok,completed,design_expected_payment,r51-free-action-design-only-v1,527.6702767535578,5554.079785992297,0,0,0,16398,4221,946035e9be2addf721a815cd2b9a051dff9265f5deb6140d693eee9a431839fc,cc9a587ced78e07651d4847f1b78524939e3c8a1c82d74bdb34a5e46193c3393
medium,6,QUAC-F,34,4,2464,1894,1894,178.82394615582012,0.09441602225756078,0.7686688311688312,0.8713641067949132,0,0.0,0,0.0,0,0.0,0.25740944017563117,4782.145283860545,-0.4347476709070585,1.0,3.5827680000002147,3.7335055000003194,d017109f2a2fbc3999f337ed3a530a854f4d1de964d874aa05377ec96b0e50d9,ok,completed,design_expected_payment,r51-free-action-design-only-v1,178.82394615582012,5554.079785992297,0,0,0,16398,4221,946035e9be2addf721a815cd2b9a051dff9265f5deb6140d693eee9a431839fc,cc9a587ced78e07651d4847f1b78524939e3c8a1c82d74bdb34a5e46193c3393
medium,7,MOI,34,4,2464,1940,1940,585.6558931002163,0.30188448097949294,0.7873376623376623,0.8631236255108283,0,0.0,0,0.0,0,0.0,0.25820221978290037,4604.863577807455,0.0,0.0,3.4570010999996157,3.634461100002227,2e55135ca6ae0d7bd11732a2a734554c836a2fd75ce45d65f81b721aed675e8a,ok,completed,design_expected_payment,r51-free-action-design-only-v1,585.6558931002163,5614.98980008561,0,0,0,16398,4234,66a1dabb1c578246ff41f5507e00f5385f498dfe0996ab8076b5045cf229b8a4,2e2fa018ed7467755d7ec81a8136d85d2af9212c1bfef8b828e4556f8572af03
medium,7,PASI,34,4,2464,1940,1940,494.2132455037421,0.2547490956204856,0.7873376623376623,0.8632568629098658,0,0.0,0,0.0,0,0.0,0.25820221978290037,4694.681550996678,0.0,0.0,3.477538499999355,3.655074499998591,2e55135ca6ae0d7bd11732a2a734554c836a2fd75ce45d65f81b721aed675e8a,ok,completed,design_expected_payment,r51-free-action-design-only-v1,494.2132455037421,5614.98980008561,0,0,0,16398,4234,66a1dabb1c578246ff41f5507e00f5385f498dfe0996ab8076b5045cf229b8a4,2e2fa018ed7467755d7ec81a8136d85d2af9212c1bfef8b828e4556f8572af03
medium,7,QUAC-F,34,4,2464,1940,1940,174.97483860618058,0.09019321577638174,0.7873376623376623,0.8677097551319687,0,0.0,0,0.0,0,0.0,0.25820221978290037,4974.218094370668,-0.40942211620847335,1.0,3.353950700002315,3.544759600001271,2e55135ca6ae0d7bd11732a2a734554c836a2fd75ce45d65f81b721aed675e8a,ok,completed,design_expected_payment,r51-free-action-design-only-v1,174.97483860618058,5614.98980008561,0,0,0,16398,4234,66a1dabb1c578246ff41f5507e00f5385f498dfe0996ab8076b5045cf229b8a4,2e2fa018ed7467755d7ec81a8136d85d2af9212c1bfef8b828e4556f8572af03
medium,8,MOI,34,4,2464,1961,1961,706.8101950331902,0.3604335517762316,0.7958603896103896,0.8676946475286164,0,0.0,0,0.0,0,0.0,0.26436150750091475,4454.022785933696,0.0,0.0,3.3438083000000915,3.4696879999974044,bf745d70be996a978398c60fd1cde71e6c61ad177efbd9c9eddf34300e8002c4,ok,completed,design_expected_payment,r51-free-action-design-only-v1,706.8101950331902,5509.357254133218,0,0,0,16398,4335,3ef71d6b5b3de753cdb418012bc0d13fe5bea52bc8e2465fee6ca58713ce5b1a,40c363831e47ceacf17aa9fcd278d3917d6b4b192199a5ab4431497c759af4b2
medium,8,PASI,34,4,2464,1961,1961,596.9935645365009,0.30443323025828706,0.7958603896103896,0.8677414017514933,0,0.0,0,0.0,0,0.0,0.26436150750091475,4563.361928986416,0.0,0.0,3.2026000000005297,3.3086250999986078,bf745d70be996a978398c60fd1cde71e6c61ad177efbd9c9eddf34300e8002c4,ok,completed,design_expected_payment,r51-free-action-design-only-v1,596.9935645365009,5509.357254133218,0,0,0,16398,4335,3ef71d6b5b3de753cdb418012bc0d13fe5bea52bc8e2465fee6ca58713ce5b1a,40c363831e47ceacf17aa9fcd278d3917d6b4b192199a5ab4431497c759af4b2
medium,8,QUAC-F,34,4,2464,1961,1961,190.7142081618578,0.09725354827223753,0.7958603896103896,0.8718077802715981,0,0.0,0,0.0,0,0.0,0.26436150750091475,4930.327092708298,-0.4420100602597936,1.0,3.3075749999989057,3.4177972999968915,bf745d70be996a978398c60fd1cde71e6c61ad177efbd9c9eddf34300e8002c4,ok,completed,design_expected_payment,r51-free-action-design-only-v1,190.7142081618578,5509.357254133218,0,0,0,16398,4335,3ef71d6b5b3de753cdb418012bc0d13fe5bea52bc8e2465fee6ca58713ce5b1a,40c363831e47ceacf17aa9fcd278d3917d6b4b192199a5ab4431497c759af4b2
medium,9,MOI,34,4,2464,1943,1943,784.1034389686241,0.40355297939713025,0.7885551948051948,0.8668547230517075,0,0.0,0,0.0,0,0.0,0.26667886327600926,4322.767586441431,0.0,0.0,3.2256373000018357,3.3490797000013117,b7025e229f1d2d31f6c2df64bf4b24a1197cedff905b69f359300e0b7c2a375b,ok,completed,design_expected_payment,r51-free-action-design-only-v1,784.1034389686241,5528.503327834679,0,0,0,16398,4373,f4292d060ea4095cd4a251074581960f5216aa080dd253380130be1fa49e5845,523ed4c40b908c1ee9c7c6d0f60c25191bbc121b8fb48d15ba1539a9c68759dd
medium,9,PASI,34,4,2464,1943,1943,662.567433211883,0.3410022816324668,0.7885551948051948,0.8669112937505669,0,0.0,0,0.0,0,0.0,0.26667886327600926,4443.711394804439,0.0,0.0,3.342762299998867,3.456293800001731,b7025e229f1d2d31f6c2df64bf4b24a1197cedff905b69f359300e0b7c2a375b,ok,completed,design_expected_payment,r51-free-action-design-only-v1,662.567433211883,5528.503327834679,0,0,0,16398,4373,f4292d060ea4095cd4a251074581960f5216aa080dd253380130be1fa49e5845,523ed4c40b908c1ee9c7c6d0f60c25191bbc121b8fb48d15ba1539a9c68759dd
medium,9,QUAC-F,34,4,2464,1943,1943,200.28860460016537,0.10308214338660081,0.7885551948051948,0.8701611527966793,0,0.0,0,0.0,0,0.0,0.26667886327600926,4870.108235116952,-0.46750017193528076,1.0,3.2231930999987526,3.341874399997323,b7025e229f1d2d31f6c2df64bf4b24a1197cedff905b69f359300e0b7c2a375b,ok,completed,design_expected_payment,r51-free-action-design-only-v1,200.28860460016537,5528.503327834679,0,0,0,16398,4373,f4292d060ea4095cd4a251074581960f5216aa080dd253380130be1fa49e5845,523ed4c40b908c1ee9c7c6d0f60c25191bbc121b8fb48d15ba1539a9c68759dd
medium,10,MOI,34,4,2464,1932,1932,615.5238988725399,0.3185941505551449,0.7840909090909091,0.8647821885309198,0,0.0,0,0.0,0,0.0,0.2625320160995243,4488.459363240889,1.889580083497133e-06,0.0,3.2233062999985123,3.3574819000023126,03051b2e26fd33f2c9196b83f087734aab91744200ceaedc763369c7ac6ad906,ok,completed,design_expected_payment,r51-free-action-design-only-v1,615.5238988725399,5550.550115529461,0,0,0,16398,4305,39fb39cff2f581164b297c9583e6c363cfa52d5de3808a2d23774f98ce3ee5a8,e7f908dec1cf942d7975b3f153167278124eaad22a92c902d01a9b0244e96609
medium,10,PASI,34,4,2464,1932,1932,523.8926345738458,0.27116595992435083,0.7840909090909091,0.8648060380203352,0,0.0,0,0.0,0,0.0,0.2625320160995243,4577.97107829151,0.0,0.0,3.255562499998632,3.3817737999997917,03051b2e26fd33f2c9196b83f087734aab91744200ceaedc763369c7ac6ad906,ok,completed,design_expected_payment,r51-free-action-design-only-v1,523.8926345738458,5550.550115529461,0,0,0,16398,4305,39fb39cff2f581164b297c9583e6c363cfa52d5de3808a2d23774f98ce3ee5a8,e7f908dec1cf942d7975b3f153167278124eaad22a92c902d01a9b0244e96609
medium,10,QUAC-F,34,4,2464,1932,1932,175.27729897001885,0.09072323963251493,0.7840909090909091,0.8682642510711766,0,0.0,0,0.0,0,0.0,0.2625320160995243,4898.635262378542,-0.4151077863933615,1.0,3.192161999999371,3.389868000002025,03051b2e26fd33f2c9196b83f087734aab91744200ceaedc763369c7ac6ad906,ok,completed,design_expected_payment,r51-free-action-design-only-v1,175.27729897001885,5550.550115529461,0,0,0,16398,4305,39fb39cff2f581164b297c9583e6c363cfa52d5de3808a2d23774f98ce3ee5a8,e7f908dec1cf942d7975b3f153167278124eaad22a92c902d01a9b0244e96609
medium,11,MOI,34,4,2464,1904,1904,643.8218597388511,0.3381417330561193,0.7727272727272727,0.865462478035773,0,0.0,0,0.0,0,0.0,0.261129406025125,4386.887777611262,0.0,0.0,3.145200599999953,3.256776499998523,4b2fe588fb753a114ad93ab8242cc08d51934dab841b3db8540b08727d1f57c8,ok,completed,design_expected_payment,r51-free-action-design-only-v1,643.8218597388511,5555.025811835807,0,0,0,16398,4282,bcdc29669796bf6b6bccf7e245c476a78fbe550a5d880176ad11112cea4db251,1e79c7d38b72357fa05cfe5353406e566b656615f9bfc4931a635b220635e474
medium,11,PASI,34,4,2464,1904,1904,561.4551925167402,0.29488192884282577,0.7727272727272727,0.865592339667331,0,0.0,0,0.0,0,0.0,0.261129406025125,4466.8513976700915,0.0,0.0,3.166701900001499,3.2708811000011337,4b2fe588fb753a114ad93ab8242cc08d51934dab841b3db8540b08727d1f57c8,ok,completed,design_expected_payment,r51-free-action-design-only-v1,561.4551925167402,5555.025811835807,0,0,0,16398,4282,bcdc29669796bf6b6bccf7e245c476a78fbe550a5d880176ad11112cea4db251,1e79c7d38b72357fa05cfe5353406e566b656615f9bfc4931a635b220635e474
medium,11,QUAC-F,34,4,2464,1904,1904,184.81655477509412,0.0970675182642301,0.7727272727272727,0.8700599772431357,0,0.0,0,0.0,0,0.0,0.261129406025125,4800.64655600819,-0.4317697009209864,1.0,3.071164500001032,3.180137300001661,4b2fe588fb753a114ad93ab8242cc08d51934dab841b3db8540b08727d1f57c8,ok,completed,design_expected_payment,r51-free-action-design-only-v1,184.81655477509412,5555.025811835807,0,0,0,16398,4282,bcdc29669796bf6b6bccf7e245c476a78fbe550a5d880176ad11112cea4db251,1e79c7d38b72357fa05cfe5353406e566b656615f9bfc4931a635b220635e474
medium,12,MOI,34,4,2464,1911,1911,691.6459283346662,0.36192879557020735,0.7755681818181818,0.8674843806229815,0,0.0,0,0.0,0,0.0,0.2588120502500305,4353.256187154489,0.0,0.0,3.2630260000005364,3.3707044000002497,491b3cd3915ecd3a7fc7016146d5b9f98e88183ce76e1cf50c4cbd3e07df45d6,ok,completed,design_expected_payment,r51-free-action-design-only-v1,691.6459283346662,5535.61790487376,0,0,0,16398,4244,c2c32df8671bf2dee6731de7029d05b3a67cd00533b3b3cb1fe65afec3ba0a5c,a37727a5a0ecc76ac44c0f19c26bc854f4a1e69e570cc265d13fdc3805bc2c4a
medium,12,PASI,34,4,2464,1911,1911,601.7431749019552,0.3148839219790451,0.7755681818181818,0.8675948824246668,0,0.0,0,0.0,0,0.0,0.2588120502500305,4441.3510938672425,0.0,0.0,3.232154700002866,3.3488661000010325,491b3cd3915ecd3a7fc7016146d5b9f98e88183ce76e1cf50c4cbd3e07df45d6,ok,completed,design_expected_payment,r51-free-action-design-only-v1,601.7431749019552,5535.61790487376,0,0,0,16398,4244,c2c32df8671bf2dee6731de7029d05b3a67cd00533b3b3cb1fe65afec3ba0a5c,a37727a5a0ecc76ac44c0f19c26bc854f4a1e69e570cc265d13fdc3805bc2c4a
medium,12,QUAC-F,34,4,2464,1911,1911,187.59737544326026,0.09816712477407653,0.7755681818181818,0.8723592104747254,0,0.0,0,0.0,0,0.0,0.2588120502500305,4816.169503619966,-0.44293227468163004,1.0,3.1511477999993076,3.2582965000001423,491b3cd3915ecd3a7fc7016146d5b9f98e88183ce76e1cf50c4cbd3e07df45d6,ok,completed,design_expected_payment,r51-free-action-design-only-v1,187.59737544326026,5535.61790487376,0,0,0,16398,4244,c2c32df8671bf2dee6731de7029d05b3a67cd00533b3b3cb1fe65afec3ba0a5c,a37727a5a0ecc76ac44c0f19c26bc854f4a1e69e570cc265d13fdc3805bc2c4a
medium,13,MOI,34,4,2464,1911,1911,809.1248777428624,0.42340391299992797,0.7755681818181818,0.8667777410099364,0,0.0,0,0.0,0,0.0,0.26094645688498597,4255.65655138062,0.0,0.0,3.1139691999997012,3.3286327999994683,be3204f9d9f0e0769c2267a051d05091a681404e5053abdaa0940439740b662b,ok,completed,design_expected_payment,r51-free-action-design-only-v1,809.1248777428624,5538.973554932636,0,0,0,16398,4279,63e33272eb9ac08ff21a215dac11cb655c85c9eb80a7d76103838eda900a694b,a8466064126e48b723e38ecc7630b975cd6baa71ffb892fcc4b21e89febbd0d4
medium,13,PASI,34,4,2464,1911,1911,736.0839121624027,0.3851825809327068,0.7755681818181818,0.8672075894734382,0,0.0,0,0.0,0,0.0,0.26094645688498597,4325.82572234784,0.0,0.0,3.216345900000306,3.321731300002284,be3204f9d9f0e0769c2267a051d05091a681404e5053abdaa0940439740b662b,ok,completed,design_expected_payment,r51-free-action-design-only-v1,736.0839121624027,5538.973554932636,0,0,0,16398,4279,63e33272eb9ac08ff21a215dac11cb655c85c9eb80a7d76103838eda900a694b,a8466064126e48b723e38ecc7630b975cd6baa71ffb892fcc4b21e89febbd0d4
medium,13,QUAC-F,34,4,2464,1911,1911,180.2742166454347,0.09433501655962047,0.7755681818181818,0.8712572267963969,0,0.0,0,0.0,0,0.0,0.26094645688498597,4846.246818255022,-0.4471025477030335,1.0,3.1646221000009973,3.279879700003221,be3204f9d9f0e0769c2267a051d05091a681404e5053abdaa0940439740b662b,ok,completed,design_expected_payment,r51-free-action-design-only-v1,180.2742166454347,5538.973554932636,0,0,0,16398,4279,63e33272eb9ac08ff21a215dac11cb655c85c9eb80a7d76103838eda900a694b,a8466064126e48b723e38ecc7630b975cd6baa71ffb892fcc4b21e89febbd0d4
medium,14,MOI,34,4,2464,1926,1926,632.6750345398608,0.3284917105606754,0.7816558441558441,0.8648517359555873,0,0.0,0,0.0,0,0.0,0.25564093182095377,4483.246248435596,0.0,0.0,3.270443699999305,3.3890954999988026,13c1a120d99c1f4c3e281ff0237721be2fd7293951dcce6c58e485d842f78bd1,ok,completed,design_expected_payment,r51-free-action-design-only-v1,632.6750345398608,5567.914824739891,0,0,0,16398,4192,684890ad110ded553a61864b0aa2d72b6b9ab0553a6f60e5424f66f784312ef6,b2afc5bedf54f2e373204ad1e4e4e1c8ebd70ec80cda858937df533dabb19e44
